electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B05_C001_Moto_Lineal_Electrica,-1.0,-0.1,7.0,35.694449059390465
1,EV_B05_C001_Moto_Lineal_Electrica,8.0,86.46579843062057,-1.0,35.694449059390465
1,EV_B05_C001_Moto_Lineal_Electrica,7.0,86.46579843062057,-1.0,35.694449059390465
1,EV_B05_C001_Moto_Lineal_Electrica,6.0,86.46579843062057,-1.0,35.694449059390465
1,EV_B05_C001_Moto_Lineal_Electrica,5.0,86.46579843062057,-1.0,35.694449059390465
1,EV_B05_C001_Moto_Lineal_Electrica,4.0,86.46579843062057,-1.0,35.694449059390465
1,EV_B05_C001_Moto_Lineal_Electrica,3.0,86.46579843062057,-1.0,35.694449059390465
1,EV_B05_C001_Moto_Lineal_Electrica,2.0,86.46579843062057,-1.0,35.694449059390465
1,EV_B05_C001_Moto_Lineal_Electrica,1.0,86.46579843062057,-1.0,35.694449059390465
1,EV_B05_C001_Moto_Lineal_Electrica,0.0,86.46579843062057,-1.0,35.694449059390465
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B05_C001_Moto_Lineal_Electrica,-1.0,-0.1,8.0,5.0
1,EV_B05_C001_Moto_Lineal_Electrica,9.0,90.43120742512515,-1.0,5.0
1,EV_B05_C001_Moto_Lineal_Electrica,8.0,90.43120742512515,-1.0,5.0
1,EV_B05_C001_Moto_Lineal_Electrica,7.0,90.43120742512515,-1.0,5.0
1,EV_B05_C001_Moto_Lineal_Electrica,6.0,90.43120742512515,-1.0,5.0
1,EV_B05_C001_Moto_Lineal_Electrica,5.0,90.43120742512515,-1.0,5.0
1,EV_B05_C001_Moto_Lineal_Electrica,4.0,90.43120742512515,-1.0,5.0
1,EV_B05_C001_Moto_Lineal_Electrica,3.0,90.43120742512515,-1.0,5.0
1,EV_B05_C001_Moto_Lineal_Electrica,2.0,90.43120742512515,-1.0,5.0
1,EV_B05_C001_Moto_Lineal_Electrica,1.0,90.43120742512515,-1.0,5.0
1,EV_B05_C001_Moto_Lineal_Electrica,0.0,90.43120742512515,-1.0,5.0
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B05_C001_Moto_Lineal_Electrica,-1.0,-0.1,6.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,10.0,86.90686294328442,-1.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,9.0,86.90686294328442,-1.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,8.0,86.90686294328442,-1.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,7.0,86.90686294328442,-1.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,6.0,86.90686294328442,-1.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,5.0,86.90686294328442,-1.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,4.0,86.90686294328442,-1.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,3.0,86.90686294328442,-1.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,2.0,86.90686294328442,-1.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,1.0,86.90686294328442,-1.0,31.000961045294193
1,EV_B05_C001_Moto_Lineal_Electrica,0.0,86.90686294328442,-1.0,31.000961045294193
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B05_C001_Moto_Lineal_Electrica,-1.0,-0.1,5.0,13.136958691992149
1,EV_B05_C001_Moto_Lineal_Electrica,8.0,88.48209116560716,-1.0,13.136958691992149
1,EV_B05_C001_Moto_Lineal_Electrica,7.0,88.48209116560716,-1.0,13.136958691992149
1,EV_B05_C001_Moto_Lineal_Electrica,6.0,88.48209116560716,-1.0,13.136958691992149
1,EV_B05_C001_Moto_Lineal_Electrica,5.0,88.48209116560716,-1.0,13.136958691992149
1,EV_B05_C001_Moto_Lineal_Electrica,4.0,88.48209116560716,-1.0,13.136958691992149
1,EV_B05_C001_Moto_Lineal_Electrica,3.0,88.48209116560716,-1.0,13.136958691992149
1,EV_B05_C001_Moto_Lineal_Electrica,2.0,88.48209116560716,-1.0,13.136958691992149
1,EV_B05_C001_Moto_Lineal_Electrica,1.0,88.48209116560716,-1.0,13.136958691992149
1,EV_B05_C001_Moto_Lineal_Electrica,0.0,88.48209116560716,-1.0,13.136958691992149
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
