electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B08_C008_Moto_Lineal_Electrica_P01,-1.0,-0.1,8.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,10.0,87.10436809712348,-1.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,9.0,87.10436809712348,-1.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,8.0,87.10436809712348,-1.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,7.0,87.10436809712348,-1.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,6.0,87.10436809712348,-1.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,5.0,87.10436809712348,-1.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,4.0,87.10436809712348,-1.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,3.0,87.10436809712348,-1.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,2.0,87.10436809712348,-1.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,1.0,87.10436809712348,-1.0,26.613365099126852
1,EV_B08_C008_Moto_Lineal_Electrica_P01,0.0,87.10436809712348,-1.0,26.613365099126852
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B08_C008_Moto_Lineal_Electrica_P02,-1.0,-0.1,7.0,52.65935905232215
1,EV_B08_C008_Moto_Lineal_Electrica_P02,8.0,90.77394225576715,-1.0,52.65935905232215
1,EV_B08_C008_Moto_Lineal_Electrica_P02,7.0,90.77394225576715,-1.0,52.65935905232215
1,EV_B08_C008_Moto_Lineal_Electrica_P02,6.0,90.77394225576715,-1.0,52.65935905232215
1,EV_B08_C008_Moto_Lineal_Electrica_P02,5.0,90.77394225576715,-1.0,52.65935905232215
1,EV_B08_C008_Moto_Lineal_Electrica_P02,4.0,90.77394225576715,-1.0,52.65935905232215
1,EV_B08_C008_Moto_Lineal_Electrica_P02,3.0,90.77394225576715,-1.0,52.65935905232215
1,EV_B08_C008_Moto_Lineal_Electrica_P02,2.0,90.77394225576715,-1.0,52.65935905232215
1,EV_B08_C008_Moto_Lineal_Electrica_P02,1.0,90.77394225576715,-1.0,52.65935905232215
1,EV_B08_C008_Moto_Lineal_Electrica_P02,0.0,90.77394225576715,-1.0,52.65935905232215
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B08_C008_Moto_Lineal_Electrica_P03,-1.0,-0.1,7.0,17.525474899054764
1,EV_B08_C008_Moto_Lineal_Electrica_P03,8.0,83.77508832808769,-1.0,17.525474899054764
1,EV_B08_C008_Moto_Lineal_Electrica_P03,7.0,83.77508832808769,-1.0,17.525474899054764
1,EV_B08_C008_Moto_Lineal_Electrica_P03,6.0,83.77508832808769,-1.0,17.525474899054764
1,EV_B08_C008_Moto_Lineal_Electrica_P03,5.0,83.77508832808769,-1.0,17.525474899054764
1,EV_B08_C008_Moto_Lineal_Electrica_P03,4.0,83.77508832808769,-1.0,17.525474899054764
1,EV_B08_C008_Moto_Lineal_Electrica_P03,3.0,83.77508832808769,-1.0,17.525474899054764
1,EV_B08_C008_Moto_Lineal_Electrica_P03,2.0,83.77508832808769,-1.0,17.525474899054764
1,EV_B08_C008_Moto_Lineal_Electrica_P03,1.0,83.77508832808769,-1.0,17.525474899054764
1,EV_B08_C008_Moto_Lineal_Electrica_P03,0.0,83.77508832808769,-1.0,17.525474899054764
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
