electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B07_C029_Mototaxi_Electrica_P01,-1.0,-0.1,7.0,47.365384368530115
1,EV_B07_C029_Mototaxi_Electrica_P01,6.0,83.74450842729232,-1.0,47.365384368530115
1,EV_B07_C029_Mototaxi_Electrica_P01,5.0,83.74450842729232,-1.0,47.365384368530115
1,EV_B07_C029_Mototaxi_Electrica_P01,4.0,83.74450842729232,-1.0,47.365384368530115
1,EV_B07_C029_Mototaxi_Electrica_P01,3.0,83.74450842729232,-1.0,47.365384368530115
1,EV_B07_C029_Mototaxi_Electrica_P01,2.0,83.74450842729232,-1.0,47.365384368530115
1,EV_B07_C029_Mototaxi_Electrica_P01,1.0,83.74450842729232,-1.0,47.365384368530115
1,EV_B07_C029_Mototaxi_Electrica_P01,0.0,83.74450842729232,-1.0,47.365384368530115
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B07_C029_Mototaxi_Electrica_P02,-1.0,-0.1,10.0,26.969703208649044
1,EV_B07_C029_Mototaxi_Electrica_P02,4.0,89.07966079661253,-1.0,26.969703208649044
1,EV_B07_C029_Mototaxi_Electrica_P02,3.0,89.07966079661253,-1.0,26.969703208649044
1,EV_B07_C029_Mototaxi_Electrica_P02,2.0,89.07966079661253,-1.0,26.969703208649044
1,EV_B07_C029_Mototaxi_Electrica_P02,1.0,89.07966079661253,-1.0,26.969703208649044
1,EV_B07_C029_Mototaxi_Electrica_P02,0.0,89.07966079661253,-1.0,26.969703208649044
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B07_C029_Mototaxi_Electrica_P03,-1.0,-0.1,8.0,41.0155621810627
1,EV_B07_C029_Mototaxi_Electrica_P03,6.0,86.45364222041229,-1.0,41.0155621810627
1,EV_B07_C029_Mototaxi_Electrica_P03,5.0,86.45364222041229,-1.0,41.0155621810627
1,EV_B07_C029_Mototaxi_Electrica_P03,4.0,86.45364222041229,-1.0,41.0155621810627
1,EV_B07_C029_Mototaxi_Electrica_P03,3.0,86.45364222041229,-1.0,41.0155621810627
1,EV_B07_C029_Mototaxi_Electrica_P03,2.0,86.45364222041229,-1.0,41.0155621810627
1,EV_B07_C029_Mototaxi_Electrica_P03,1.0,86.45364222041229,-1.0,41.0155621810627
1,EV_B07_C029_Mototaxi_Electrica_P03,0.0,86.45364222041229,-1.0,41.0155621810627
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B07_C029_Mototaxi_Electrica_P04,-1.0,-0.1,7.0,46.84955661343726
1,EV_B07_C029_Mototaxi_Electrica_P04,7.0,82.56636863489986,-1.0,46.84955661343726
1,EV_B07_C029_Mototaxi_Electrica_P04,6.0,82.56636863489986,-1.0,46.84955661343726
1,EV_B07_C029_Mototaxi_Electrica_P04,5.0,82.56636863489986,-1.0,46.84955661343726
