month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
1,0,7,0,23.759149,0.0,76.241214,0.0,0.0,10.584716,0.0,0.0
1,1,7,0,24.072855,0.072855,79.524491,0.0,0.0,9.290115,0.0,0.0
1,2,7,0,23.503096,0.0,80.80804,0.0,0.0,8.946841,0.0,0.0
1,3,7,0,24.196831,0.196831,80.56474,0.0,0.0,9.0897,0.0,0.0
1,4,7,0,24.343036,0.343036,78.672845,0.0,0.0,9.369555,0.0,0.0
1,5,7,0,23.864217,0.0,70.908102,0.0,0.0,12.076448,0.0,0.0
1,6,7,0,24.129146,0.129146,62.244667,0.0,0.0,15.47622,0.0,0.0
1,7,7,0,24.07528,0.07528,61.6135,0.0,0.0,16.725635,0.0,0.0
1,8,7,0,23.881694,0.0,60.489,0.0,0.0,16.542868,0.0,0.0
1,9,7,0,23.741279,0.0,59.929634,0.0,0.0,16.356457,0.0,0.0
1,10,7,0,23.390234,0.0,54.763562,0.0,0.0,16.070322,0.0,0.0
1,11,7,0,24.423127,0.423127,53.27795,0.0,0.0,14.95875,0.0,21.518808074916905
1,12,7,0,23.98571,0.0,54.264746,0.0,0.0,14.933066,0.0,80.71268848901688
1,13,7,0,24.756698,0.756698,55.286005,0.0,0.0,14.586877,0.0,265.7912745308658
1,14,7,0,24.247865,0.247865,57.949559,0.0,0.0,14.910121,0.0,206.2018523643456
1,15,7,0,24.083334,0.083334,60.736863,0.0,0.0,15.472619,0.0,106.96080964321763
1,16,7,0,23.802771,0.0,63.225686,0.0,0.0,15.756425,0.0,110.45822158752432
1,17,7,0,24.417741,0.417741,64.19854,0.0,0.0,16.357836,0.0,115.92106898249652
1,18,7,0,23.848113,0.0,62.275875,0.0,0.0,15.057861,0.0,460.7846714265146
1,19,7,0,24.470985,0.470985,64.293462,0.0,0.0,14.387562,0.0,0.0
1,20,7,0,23.880492,0.0,68.071808,0.0,0.0,13.097967,0.0,0.0
1,21,7,0,24.055786,0.055786,71.568507,0.0,0.0,11.644428,0.0,0.0
1,22,7,0,23.543199,0.0,73.389589,0.0,0.0,11.235625,0.0,0.0
1,23,7,0,24.70297,0.70297,75.821329,0.0,0.0,11.043462,0.0,0.0
