month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
1,0,7,0,22.010258,0.010258,74.27259,0.0,3.311914,154.987088,0.0,0.0
1,1,7,0,22.407924,0.407924,75.942405,0.0,3.311914,155.719422,0.0,0.0
1,2,7,0,22.367416,0.367416,77.111396,0.0,3.311914,150.721627,0.0,0.0
1,3,7,0,21.846908,0.0,76.879226,0.0,3.311914,153.852816,0.0,0.0
1,4,7,0,21.910609,0.0,75.12912,0.0,3.311914,155.387996,0.0,0.0
1,5,7,0,21.841785,0.0,72.591664,0.0,3.311914,159.895195,0.0,0.0
1,6,7,0,22.170918,0.170918,69.080426,0.0,3.311914,173.933205,0.0,0.0
1,7,7,0,21.983181,0.0,67.999976,0.0,3.311914,185.671031,0.0,0.0
1,8,7,0,22.224066,0.224066,64.592946,0.0,3.311914,202.413353,0.0,0.0
1,9,7,0,21.445803,0.0,61.233044,0.0,3.311914,209.494092,0.0,0.0
1,10,7,0,22.469965,0.469965,54.77505,0.0,3.311914,221.1817,0.0,0.0
1,11,7,0,21.97107,0.0,52.39875,0.0,3.311914,223.506919,0.0,24.320294407840358
1,12,7,0,22.204114,0.204114,53.015156,0.0,3.311914,208.721518,0.0,82.97385605680005
1,13,7,0,21.95903,0.0,54.012898,0.0,3.311914,216.766159,0.0,267.86045768768804
1,14,7,0,21.88627,0.0,56.615117,0.0,3.311914,211.616667,0.0,208.2067543435608
1,15,7,0,22.138933,0.138933,61.222346,0.0,3.311914,207.889317,0.0,109.1261607056126
1,16,7,0,22.247354,0.247354,65.759034,0.0,3.311914,203.902992,0.0,112.5930295129888
1,17,7,0,21.939241,0.0,68.182975,0.0,3.311914,193.847955,0.0,118.03190292626276
1,18,7,0,21.954164,0.0,67.542552,1e-06,3.149154,182.563434,0.0,463.58185906579865
1,19,7,0,22.20571,0.20571,69.111908,0.0,3.149154,179.25626,0.0,0.0
1,20,7,0,21.738898,0.0,70.974813,0.0,3.149154,171.514542,0.0,0.0
1,21,7,0,21.545685,0.0,72.828114,0.0,3.149154,163.224135,0.0,0.0
1,22,7,0,22.118495,0.118495,74.146738,0.0,3.149154,156.137592,0.0,0.0
1,23,7,0,21.79883,0.0,74.992943,0.0,3.311914,162.607573,0.0,0.0
1,0,1,0,21.423898,0.0,74.19412,0.0,3.311914,171.03105,0.0,0.0
1,1,1,0,21.755784,0.0,75.0168,0.0,3.311914,162.699532,0.0,0.0
1,2,1,0,21.859721,0.0,75.77328,0.0,3.311914,154.995654,0.0,0.0
1,3,1,0,21.642039,0.0,75.90282,0.0,3.311914,160.036489,0.0,0.0
1,4,1,0,21.552261,0.0,75.35655,0.0,3.311914,161.233947,0.0,0.0
1,5,1,0,22.010991,0.010991,74.7626,0.0,3.311914,163.476608,0.0,0.0
1,6,1,0,22.269175,0.269175,72.2638,0.0,3.311914,180.53935,0.0,0.0
1,7,1,0,21.93006,0.0,69.273525,0.0,3.311914,194.702988,0.0,0.0
1,8,1,0,21.776921,0.0,64.86426,0.0,3.311914,216.641084,0.0,0.0
1,9,1,0,22.115498,0.115498,58.03938,0.0,3.311914,222.599384,0.0,0.0
1,10,1,0,22.215171,0.215171,50.9665,0.0,3.311914,235.870704,0.0,0.0
