month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
1,0,7,0,23.315935,0.0,94.77909,0.0,0.0,644.542557,0.0,0.0
1,1,7,0,23.532947,0.0,96.797491,0.0,0.0,489.044358,0.0,0.0
1,2,7,0,22.234012,0.0,97.442938,0.0,0.0,492.09453,0.0,0.0
1,3,7,0,22.95861,0.0,97.149553,0.0,0.0,490.542004,0.0,0.0
1,4,7,0,23.304116,0.0,95.760864,0.0,0.0,487.615057,0.0,0.0
1,5,7,0,23.405643,0.0,92.634064,0.0,0.0,647.346531,0.0,0.0
1,6,7,0,23.196137,0.0,89.842327,0.0,0.0,788.529958,0.0,0.0
1,7,7,0,23.449135,0.0,89.564701,0.0,0.0,1227.62811,0.0,0.0
1,8,7,0,23.086987,0.0,84.510113,0.0,0.0,2003.331341,0.0,0.0
1,9,7,0,23.16538,0.16538,75.808989,0.0,0.0,3605.862555,0.0,0.0
1,10,7,0,23.053621,0.053621,60.346924,0.0,0.0,5726.784631,0.0,0.0
1,11,7,0,22.677842,0.0,53.1131,0.0,0.0,7165.433692,0.0,25.933957820327628
1,12,7,0,22.746011,0.0,52.051816,0.0,0.0,7495.019044,0.0,84.56880592596585
1,13,7,0,23.113875,0.113875,53.62031,0.0,0.0,7306.596565,0.0,269.0872269883201
1,14,7,0,22.825941,0.0,56.820868,0.0,0.0,7018.744561,0.0,209.58140414911898
1,15,7,0,23.381465,0.381465,59.891182,0.0,0.0,7250.545792,0.0,110.68471602904783
1,16,7,0,23.387716,0.387716,62.708406,0.0,0.0,7349.775149,0.0,114.14990157137309
1,17,7,0,23.539636,0.539636,63.330138,0.0,0.0,7792.137997,0.0,119.58173674946113
1,18,7,0,22.992178,0.0,62.062,0.0,0.0,5942.916623,0.0,464.10657837679713
1,19,7,0,23.415113,0.415113,63.767446,0.0,0.0,5959.055416,0.0,0.0
1,20,7,0,22.728247,0.0,69.608693,0.0,0.0,5041.027058,0.0,0.0
1,21,7,0,22.755106,0.0,79.539137,0.0,0.0,3292.529589,0.0,0.0
1,22,7,0,23.024391,0.0,90.793637,0.0,0.0,1386.684679,0.0,0.0
1,23,7,0,23.084429,0.0,95.390648,0.0,0.0,804.263581,0.0,0.0
1,0,1,0,22.520304,0.0,96.41268,0.0,0.0,624.178503,0.0,0.0
1,1,1,0,22.480783,0.0,97.27344,0.0,0.0,457.032208,0.0,0.0
1,2,1,0,23.106524,0.0,97.35176,0.0,0.0,457.199401,0.0,0.0
1,3,1,0,22.741344,0.0,97.51819,0.0,0.0,461.661167,0.0,0.0
1,4,1,0,23.362507,0.0,97.71399,0.0,0.0,458.880644,0.0,0.0
1,5,1,0,23.118364,0.0,97.1514,0.0,0.0,609.073529,0.0,0.0
1,6,1,0,23.092155,0.0,95.921,0.0,0.0,786.761348,0.0,0.0
1,7,1,0,23.062533,0.0,93.432975,0.0,0.0,1183.699039,0.0,0.0
1,8,1,0,23.268643,0.0,87.298875,0.0,0.0,1874.490287,0.0,0.0
1,9,1,0,22.954086,0.0,74.42645,0.0,0.0,3465.766991,0.0,0.0
1,10,1,0,23.325689,0.325689,58.65068,0.0,0.0,5510.459798,0.0,0.0
1,11,1,0,22.842226,0.0,51.13188,0.0,0.0,6594.570224,0.0,35.86703276882603
1,12,1,0,22.932501,0.0,48.87702,0.0,0.0,6884.800458,0.0,387.45417665420655
1,13,1,0,22.795848,0.0,49.4844,0.0,0.0,6963.122879,0.0,513.9044570696882
1,14,1,0,23.179299,0.179299,50.99348,0.0,0.0,6952.341639,0.0,499.10914997355366
1,15,1,0,23.010765,0.010765,52.49155,0.0,0.0,6830.014367,0.0,490.92663677449883
1,16,1,0,22.74132,0.0,55.4265,0.0,0.0,7075.734809,0.0,389.9937118844824
1,17,1,0,23.600564,0.600564,60.068325,0.0,0.0,7277.020358,0.0,298.4301957307859
1,18,1,0,22.890886,0.0,62.71722,0.0,0.0,6064.436542,0.0,362.817129019636
1,19,1,0,22.96511,0.0,65.56938,0.0,0.0,5699.667324,0.0,0.0
1,20,1,0,23.118249,0.118249,70.64986,0.0,0.0,4642.785901,0.0,0.0
1,21,1,0,23.524295,0.524295,79.46052,0.0,0.0,3106.078835,0.0,0.0
1,22,1,0,22.955485,0.0,89.35563,0.0,0.0,1283.060001,0.0,0.0
1,23,1,0,23.210955,0.0,93.36375,0.0,0.0,775.008121,0.0,0.0
1,0,2,0,23.029639,0.0,94.25484,0.0,0.0,612.002794,0.0,0.0
1,1,2,0,22.560862,0.0,95.62872,0.0,0.0,464.6615,0.0,0.0
1,2,2,0,23.237593,0.0,96.06927,0.0,0.0,455.895838,0.0,0.0
1,3,2,0,23.306192,0.0,96.2357,0.0,0.0,465.004715,0.0,0.0
1,4,2,0,22.928004,0.0,96.37276,0.0,0.0,449.584052,0.0,0.0
1,5,2,0,22.995369,0.0,95.77116,0.0,0.0,616.607317,0.0,0.0
1,6,2,0,22.549605,0.0,94.05855,0.0,0.0,768.966339,0.0,0.0
1,7,2,0,22.543114,0.0,88.51545,0.0,0.0,1194.877983,0.0,0.0
1,8,2,0,22.882544,0.0,84.068625,0.0,0.0,2007.620001,0.0,0.0
1,9,2,0,23.18778,0.18778,75.917675,0.0,0.0,3444.228139,0.0,0.0
1,10,2,0,22.859128,0.0,65.2256,0.0,0.0,5693.461745,0.0,0.0
1,11,2,0,23.087607,0.087607,59.2006,0.0,0.0,6810.641056,0.0,25.53005566407188
1,12,2,0,23.29033,0.29033,58.32156,0.0,0.0,7133.640561,0.0,461.37694160067366
1,13,2,0,23.028729,0.028729,59.57445,0.0,0.0,7046.838993,0.0,509.4694471595594
1,14,2,0,23.172341,0.172341,61.04824,0.0,0.0,6956.039757,0.0,487.4968934835566
1,15,2,0,23.434362,0.434362,61.787,0.0,0.0,6945.525115,0.0,511.02091457183604
1,16,2,0,22.626192,0.0,63.1557,0.0,0.0,7092.295082,0.0,398.6117446178037
1,17,2,0,23.223223,0.223223,64.700775,0.0,0.0,7335.752663,0.0,273.90891346464707
1,18,2,0,22.434595,0.0,64.41885,0.0,0.0,6042.485035,0.0,175.78303924594414
1,19,2,0,23.129493,0.129493,67.8,0.0,0.0,5657.386775,0.0,0.0
1,20,2,0,23.060898,0.060898,72.7,0.0,0.0,4755.472132,0.0,0.0
1,21,2,0,22.837,0.0,81.8,0.0,0.0,3140.359439,0.0,0.0
1,22,2,0,22.676806,0.0,92.3,0.0,0.0,1312.589991,0.0,0.0
1,23,2,0,22.981451,0.0,96.5,0.0,0.0,756.34613,0.0,0.0
1,0,3,0,22.876928,0.0,97.2,0.0,0.0,603.989757,0.0,0.0
1,1,3,0,23.029286,0.0,97.9,0.0,0.0,453.334282,0.0,0.0
1,2,3,0,22.727659,0.0,97.9,0.0,0.0,455.146065,0.0,0.0
1,3,3,0,23.163658,0.0,97.9,0.0,0.0,467.232115,0.0,0.0
1,4,3,0,22.689245,0.0,97.9,0.0,0.0,453.371639,0.0,0.0
1,5,3,0,22.908729,0.0,96.0822,0.0,0.0,625.955445,0.0,0.0
1,6,3,0,22.882404,0.0,93.7594,0.0,0.0,771.480668,0.0,0.0
1,7,3,0,23.380366,0.0,91.2632,0.0,0.0,1153.549798,0.0,0.0
1,8,3,0,22.551292,0.0,83.074,0.0,0.0,1942.162872,0.0,0.0
1,9,3,0,22.875793,0.0,68.469975,0.0,0.0,3476.62327,0.0,0.0
1,10,3,0,23.354738,0.354738,56.1,0.0,0.0,5470.180034,0.0,0.0
1,11,3,0,22.802498,0.0,49.9278,0.0,0.0,6825.78876,0.0,30.41998759704688
1,12,3,0,22.628159,0.0,48.02952,0.0,0.0,6942.556823,0.0,372.3813966712275
1,13,3,0,23.084852,0.084852,48.57335,0.0,0.0,7061.219974,0.0,360.0856749252302
1,14,3,0,22.912991,0.0,50.08004,0.0,0.0,6557.402053,0.0,646.3182017057599
1,15,3,0,23.250426,0.250426,51.9915,0.0,0.0,7029.770005,0.0,576.1911898651069
1,16,3,0,22.723883,0.0,55.51464,0.0,0.0,7016.240066,0.0,389.7623208683064
1,17,3,0,23.057276,0.057276,58.826775,0.0,0.0,7329.645579,0.0,249.8506487557003
1,18,3,0,23.199838,0.199838,59.92497,0.0,0.0,5908.102284,0.0,115.00014401735258
1,19,3,0,23.310717,0.310717,62.376,0.0,0.0,5631.641615,0.0,0.0
1,20,3,0,22.668156,0.0,69.14497,0.0,0.0,4792.648705,0.0,0.0
1,21,3,0,23.427137,0.427137,79.59958,0.0,0.0,3171.169261,0.0,0.0
1,22,3,0,22.729791,0.0,90.18633,0.0,0.0,1382.710934,0.0,0.0
1,23,3,0,22.546235,0.0,94.6086,0.0,0.0,785.675442,0.0,0.0
1,0,4,0,22.713629,0.0,96.2766,0.0,0.0,623.152457,0.0,0.0
1,1,4,0,23.046455,0.0,97.62588,0.0,0.0,467.021801,0.0,0.0
1,2,4,0,22.903465,0.0,97.9,0.0,0.0,457.38409,0.0,0.0
1,3,4,0,23.132137,0.0,97.9,0.0,0.0,465.708669,0.0,0.0
1,4,4,0,23.148681,0.0,97.9,0.0,0.0,457.789532,0.0,0.0
1,5,4,0,23.095443,0.0,97.2,0.0,0.0,619.73192,0.0,0.0
1,6,4,0,22.923642,0.0,95.4192,0.0,0.0,769.716164,0.0,0.0
1,7,4,0,23.544223,0.0,85.8814,0.0,0.0,1129.440615,0.0,0.0
1,8,4,0,22.33519,0.0,76.19375,0.0,0.0,1917.902233,0.0,0.0
1,9,4,0,22.479695,0.0,67.11355,0.0,0.0,3456.791412,0.0,0.0
1,10,4,0,22.847934,0.0,57.58852,0.0,0.0,5504.327787,0.0,0.0
1,11,4,0,22.623435,0.0,52.0384,0.0,0.0,6842.627181,0.0,23.057670815509265
1,12,4,0,22.233222,0.0,50.3754,0.0,0.0,6980.56977,0.0,646.3182017057599
1,13,4,0,22.761479,0.0,50.7996,0.0,0.0,6968.730365,0.0,646.3182017057599
1,14,4,0,22.775222,0.0,51.92768,0.0,0.0,6676.778554,0.0,646.3182017057599
1,15,4,0,22.265435,0.0,53.54645,0.0,0.0,6853.312445,0.0,577.4360846290806
1,16,4,0,23.257608,0.257608,57.5283,0.0,0.0,7170.197991,0.0,459.97797183390105
1,17,4,0,23.389734,0.389734,58.746675,0.0,0.0,7436.045667,0.0,233.64332336635562
1,18,4,0,23.37029,0.37029,59.30082,0.0,0.0,5975.653148,0.0,92.02281711574399
1,19,4,0,22.847498,0.0,62.99298,0.0,0.0,5663.021322,0.0,0.0
1,20,4,0,23.044284,0.044284,69.02865,0.0,0.0,4808.260205,0.0,0.0
1,21,4,0,22.663757,0.0,77.66092,0.0,0.0,3139.8632,0.0,0.0
1,22,4,0,23.061931,0.0,88.32187,0.0,0.0,1346.736088,0.0,0.0
1,23,4,0,22.797747,0.0,93.11285,0.0,0.0,766.602357,0.0,0.0
1,0,5,0,23.122965,0.0,94.69224,0.0,0.0,620.862344,0.0,0.0
1,1,5,0,22.897108,0.0,96.3336,0.0,0.0,468.479081,0.0,0.0
1,2,5,0,23.310127,0.0,97.00911,0.0,0.0,459.213843,0.0,0.0
1,3,5,0,23.247982,0.0,97.84126,0.0,0.0,470.653111,0.0,0.0
1,4,5,0,23.371683,0.0,97.9,0.0,0.0,463.284347,0.0,0.0
1,5,5,0,22.518411,0.0,97.2,0.0,0.0,605.451616,0.0,0.0
1,6,5,0,22.454118,0.0,94.8788,0.0,0.0,750.459899,0.0,0.0
1,7,5,0,23.121423,0.0,89.453475,0.0,0.0,1171.069939,0.0,0.0
1,8,5,0,22.826852,0.0,84.178125,0.0,0.0,1952.241078,0.0,0.0
1,9,5,0,23.119349,0.119349,76.136725,0.0,0.0,3427.848259,0.0,0.0
1,10,5,0,23.089664,0.089664,66.33264,0.0,0.0,5460.127495,0.0,0.0
1,11,5,0,23.054064,0.054064,60.40468,0.0,0.0,6758.584354,0.0,26.483280741020735
1,12,5,0,23.275776,0.275776,59.23008,0.0,0.0,7108.734396,0.0,646.3182017057599
1,13,5,0,23.166985,0.166985,60.4033,0.0,0.0,7023.624931,0.0,646.3182017057599
1,14,5,0,23.141734,0.141734,63.02736,0.0,0.0,6713.926174,0.0,646.3182017057599
1,15,5,0,22.731854,0.0,64.84895,0.0,0.0,7079.079406,0.0,638.8399483313648
1,16,5,0,23.5174,0.5174,65.64396,0.0,0.0,7234.75974,0.0,465.01544084293846
1,17,5,0,23.037984,0.037984,65.568525,0.0,0.0,7487.258114,0.0,237.13520585440617
1,18,5,0,23.332115,0.332115,64.79991,0.0,0.0,6020.884234,0.0,50.21512516860918
1,19,5,0,23.09812,0.09812,67.33896,0.0,0.0,5712.491424,0.0,0.0
1,20,5,0,23.38081,0.38081,72.31469,0.0,0.0,4772.83349,0.0,0.0
1,21,5,0,23.046061,0.046061,81.31738,0.0,0.0,3138.744101,0.0,0.0
1,22,5,0,23.065283,0.0,91.76466,0.0,0.0,1339.052386,0.0,0.0
1,23,5,0,23.041344,0.0,95.89205,0.0,0.0,780.822025,0.0,0.0
1,0,6,0,22.787396,0.0,96.384446,0.0,0.0,671.978456,0.0,0.0
1,1,6,0,22.828395,0.0,97.096742,0.0,0.0,490.320268,0.0,0.0
1,2,6,0,22.955915,0.0,97.135835,0.0,0.0,512.222446,0.0,0.0
1,3,6,0,22.964906,0.0,97.135835,0.0,0.0,491.083557,0.0,0.0
1,4,6,0,22.705192,0.0,97.184701,0.0,0.0,499.749796,0.0,0.0
