electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B07_C034_Mototaxi_Electrica,-1.0,-0.1,7.0,23.07268420053702
1,EV_B07_C034_Mototaxi_Electrica,7.0,83.62503182869771,-1.0,23.07268420053702
1,EV_B07_C034_Mototaxi_Electrica,6.0,83.62503182869771,-1.0,23.07268420053702
1,EV_B07_C034_Mototaxi_Electrica,5.0,83.62503182869771,-1.0,23.07268420053702
1,EV_B07_C034_Mototaxi_Electrica,4.0,83.62503182869771,-1.0,23.07268420053702
1,EV_B07_C034_Mototaxi_Electrica,3.0,83.62503182869771,-1.0,23.07268420053702
1,EV_B07_C034_Mototaxi_Electrica,2.0,83.62503182869771,-1.0,23.07268420053702
1,EV_B07_C034_Mototaxi_Electrica,1.0,83.62503182869771,-1.0,23.07268420053702
1,EV_B07_C034_Mototaxi_Electrica,0.0,83.62503182869771,-1.0,23.07268420053702
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B07_C034_Mototaxi_Electrica,-1.0,-0.1,7.0,40.731468015430075
1,EV_B07_C034_Mototaxi_Electrica,7.0,79.5491151745592,-1.0,40.731468015430075
1,EV_B07_C034_Mototaxi_Electrica,6.0,79.5491151745592,-1.0,40.731468015430075
1,EV_B07_C034_Mototaxi_Electrica,5.0,79.5491151745592,-1.0,40.731468015430075
1,EV_B07_C034_Mototaxi_Electrica,4.0,79.5491151745592,-1.0,40.731468015430075
1,EV_B07_C034_Mototaxi_Electrica,3.0,79.5491151745592,-1.0,40.731468015430075
1,EV_B07_C034_Mototaxi_Electrica,2.0,79.5491151745592,-1.0,40.731468015430075
1,EV_B07_C034_Mototaxi_Electrica,1.0,79.5491151745592,-1.0,40.731468015430075
1,EV_B07_C034_Mototaxi_Electrica,0.0,79.5491151745592,-1.0,40.731468015430075
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B07_C034_Mototaxi_Electrica,-1.0,-0.1,7.0,27.734207280942655
1,EV_B07_C034_Mototaxi_Electrica,7.0,88.2606450302832,-1.0,27.734207280942655
1,EV_B07_C034_Mototaxi_Electrica,6.0,88.2606450302832,-1.0,27.734207280942655
1,EV_B07_C034_Mototaxi_Electrica,5.0,88.2606450302832,-1.0,27.734207280942655
1,EV_B07_C034_Mototaxi_Electrica,4.0,88.2606450302832,-1.0,27.734207280942655
1,EV_B07_C034_Mototaxi_Electrica,3.0,88.2606450302832,-1.0,27.734207280942655
1,EV_B07_C034_Mototaxi_Electrica,2.0,88.2606450302832,-1.0,27.734207280942655
