month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
1,0,7,0,22.759421,0.0,72.63207,0.0,9.362629,243.823023,0.0,0.0
1,1,7,0,22.602692,0.0,74.466613,0.0,4.681314,234.874921,0.0,0.0
1,2,7,0,22.925492,0.0,76.239546,0.0,4.681314,223.101656,0.0,0.0
1,3,7,0,23.126134,0.126134,77.282546,0.0,4.681314,212.126012,0.0,0.0
1,4,7,0,23.340814,0.340814,74.923488,0.0,9.362629,218.678661,0.0,0.0
1,5,7,0,23.032912,0.032912,70.173214,0.0,28.087886,260.930566,0.0,0.0
1,6,7,0,22.834206,0.0,64.595071,0.0,46.813144,295.62054,0.0,0.0
1,7,7,0,22.764566,0.0,61.6135,0.0,56.175773,333.009477,0.0,0.0
1,8,7,0,23.224624,0.224624,60.489,0.0,37.450515,334.784058,0.0,0.0
1,9,7,0,23.490435,0.490435,59.0395,0.0,23.406572,334.346073,0.0,0.0
1,10,7,0,23.081831,0.081831,53.339,0.0,18.725258,333.473168,0.0,0.0
1,11,7,0,22.630001,0.0,51.025,0.0,18.725258,328.097604,0.0,16.830802474013907
1,12,7,0,22.71252,0.0,51.116,0.0,23.406572,319.032945,0.0,73.67544671432904
1,13,7,0,23.480006,0.480006,52.078,0.0,18.725258,343.684482,0.0,252.62157441644368
1,14,7,0,23.060865,0.060865,54.587,0.0,18.725258,339.889819,0.0,194.9544235051803
1,15,7,0,22.48036,0.0,58.1685,0.0,18.725258,337.233764,0.0,99.0387229856808
1,16,7,0,22.974891,0.0,61.581,0.0,23.406572,324.735145,0.0,102.37381950004254
1,17,7,0,22.651032,0.0,63.245,0.0,37.450515,331.818548,0.0,107.63422803401782
1,18,7,0,22.811214,0.0,62.062,0.0,34.244388,241.039686,0.0,440.8972013744579
1,19,7,0,22.853598,0.0,62.621,0.0,27.39551,241.303273,0.0,0.0
1,20,7,0,22.786006,0.0,63.427,0.0,20.546633,248.189112,0.0,0.0
1,21,7,0,23.166014,0.166014,63.9145,0.0,13.697755,247.154249,0.0,0.0
1,22,7,0,22.981074,0.0,67.145705,0.0,10.273316,225.5642,0.0,0.0
1,23,7,0,22.823171,0.0,70.275649,0.0,9.362629,279.199439,0.0,0.0
1,0,1,0,23.122891,0.122891,78.3601,0.0,9.362629,203.240721,0.0,0.0
1,1,1,0,23.248957,0.248957,79.18992,0.0,4.681314,191.749583,0.0,0.0
1,2,1,0,22.507093,0.0,80.2978,0.0,4.681314,186.959198,0.0,0.0
1,3,1,0,22.922981,0.0,81.48098,0.0,4.681314,176.370046,0.0,0.0
1,4,1,0,22.705776,0.0,80.596575,0.0,9.362629,183.085118,0.0,0.0
1,5,1,0,22.948053,0.0,78.26085,0.0,28.087886,217.207897,0.0,0.0
1,6,1,0,22.613174,0.0,74.3512,0.0,46.813144,244.823151,0.0,0.0
1,7,1,0,23.006207,0.006207,69.273525,0.0,56.175773,283.56015,0.0,0.0
1,8,1,0,22.988634,0.0,65.53395,0.0,37.450515,300.314765,0.0,0.0
1,9,1,0,22.908699,0.0,61.13128,0.0,23.406572,303.138056,0.0,0.0
1,10,1,0,22.685622,0.0,55.083025,0.0,18.725258,292.632403,0.0,0.0
1,11,1,0,22.881143,0.0,52.68357,0.0,18.725258,277.846199,0.0,26.44167157258135
1,12,1,0,22.672601,0.0,51.40017,0.0,23.406572,281.81526,0.0,367.28025304162077
1,13,1,0,22.593437,0.0,50.7486,0.0,18.725258,281.498563,0.0,489.8340267692682
1,14,1,0,23.067436,0.067436,50.99348,0.0,18.725258,304.418067,0.0,475.61798892475906
1,15,1,0,22.667195,0.0,52.49155,0.0,18.725258,299.461672,0.0,467.8191367856464
1,16,1,0,23.351089,0.351089,54.568125,0.0,23.406572,316.525701,0.0,370.0020942998193
1,17,1,0,23.214976,0.214976,59.12343,0.0,37.450515,334.854494,0.0,281.119348772655
1,18,1,0,22.400655,0.0,62.049,0.0,34.244388,244.780158,0.0,343.11766494894636
1,19,1,0,23.081639,0.081639,63.53847,0.0,27.39551,241.964137,0.0,0.0
1,20,1,0,22.669485,0.0,66.5683,0.0,20.546633,220.276717,0.0,0.0
1,21,1,0,23.009917,0.009917,69.26082,0.0,13.697755,205.602545,0.0,0.0
1,22,1,0,23.01309,0.01309,71.397375,0.0,10.273316,181.258707,0.0,0.0
1,23,1,0,22.403471,0.0,73.7235,0.0,9.362629,229.77362,0.0,0.0
1,0,2,0,22.929973,0.0,76.6063,0.0,9.362629,201.331626,0.0,0.0
1,1,2,0,22.923263,0.0,77.85096,0.0,4.681314,198.660183,0.0,0.0
1,2,2,0,23.2886,0.2886,79.239975,0.0,4.681314,186.515487,0.0,0.0
1,3,2,0,22.645566,0.0,80.4094,0.0,4.681314,174.696733,0.0,0.0
1,4,2,0,23.221413,0.221413,79.4903,0.0,9.362629,190.818565,0.0,0.0
1,5,2,0,22.670308,0.0,77.14899,0.0,28.087886,207.742976,0.0,0.0
1,6,2,0,22.900613,0.0,72.90756,0.0,46.813144,244.051536,0.0,0.0
1,7,2,0,22.747858,0.0,65.62755,0.0,56.175773,276.071811,0.0,0.0
1,8,2,0,23.434619,0.434619,63.10905,0.0,37.450515,298.763697,0.0,0.0
1,9,2,0,23.170464,0.170464,62.35612,0.0,23.406572,297.238979,0.0,0.0
1,10,2,0,23.72952,0.72952,61.258,0.0,18.725258,286.811561,0.0,0.0
1,11,2,0,23.192575,0.192575,60.99715,0.0,18.725258,275.666901,0.0,16.42805109741038
1,12,2,0,23.253498,0.253498,61.33226,0.0,23.406572,276.078927,0.0,438.9369362366311
1,13,2,0,23.252205,0.252205,61.096425,0.0,18.725258,285.90677,0.0,485.594060407768
1,14,2,0,22.818017,0.0,61.04824,0.0,18.725258,301.235705,0.0,464.4282881682439
1,15,2,0,22.978991,0.0,61.787,0.0,18.725258,303.835375,0.0,487.31314357862686
1,16,2,0,23.405117,0.405117,62.177625,0.0,23.406572,321.674675,0.0,378.3791377157687
1,17,2,0,22.881035,0.0,63.68301,0.0,37.450515,332.77089,0.0,257.5893629224517
1,18,2,0,23.05664,0.05664,63.7325,0.0,34.244388,245.294735,0.0,162.10603139109367
1,19,2,0,22.993633,0.0,65.7,0.0,27.39551,238.479734,0.0,0.0
1,20,2,0,23.182765,0.182765,68.5,0.0,20.546633,221.19992,0.0,0.0
1,21,2,0,22.890527,0.0,71.3,0.0,13.697755,200.276374,0.0,0.0
1,22,2,0,22.954291,0.0,73.75,0.0,10.273316,181.806691,0.0,0.0
1,23,2,0,23.072714,0.072714,76.2,0.0,9.362629,228.345746,0.0,0.0
1,0,3,0,23.030907,0.030907,79.0,0.0,9.362629,202.734294,0.0,0.0
1,1,3,0,22.740508,0.0,79.7,0.0,4.681314,190.665073,0.0,0.0
1,2,3,0,23.268735,0.268735,80.75,0.0,4.681314,185.647204,0.0,0.0
1,3,3,0,22.610456,0.0,81.8,0.0,4.681314,172.44191,0.0,0.0
1,4,3,0,22.639665,0.0,80.75,0.0,9.362629,183.983979,0.0,0.0
1,5,3,0,22.615252,0.0,77.39955,0.0,28.087886,210.818697,0.0,0.0
1,6,3,0,23.290092,0.290092,72.67568,0.0,46.813144,246.089918,0.0,0.0
1,7,3,0,22.891817,0.0,67.6648,0.0,56.175773,290.00885,0.0,0.0
1,8,3,0,22.708689,0.0,62.3624,0.0,37.450515,302.710509,0.0,0.0
1,9,3,0,22.659194,0.0,56.23884,0.0,23.406572,289.588475,0.0,0.0
1,10,3,0,23.126339,0.126339,52.6875,0.0,18.725258,283.742468,0.0,0.0
1,11,3,0,22.683548,0.0,51.44295,0.0,18.725258,280.813909,0.0,21.17323931451256
1,12,3,0,22.618377,0.0,50.50892,0.0,23.406572,277.898814,0.0,352.7506944186083
1,13,3,0,23.184198,0.184198,49.814275,0.0,18.725258,283.111595,0.0,340.910737884978
1,14,3,0,22.640988,0.0,50.08004,0.0,18.725258,303.006186,0.0,653.764110758308
1,15,3,0,22.903269,0.0,51.9915,0.0,18.725258,304.509639,0.0,550.5632356653456
1,16,3,0,22.997972,0.0,54.6549,0.0,23.406572,335.596935,0.0,369.92327109209083
1,17,3,0,22.866399,0.0,57.90141,0.0,37.450515,326.749645,0.0,234.25955543406647
1,18,3,0,22.983772,0.0,59.2865,0.0,34.244388,245.707487,0.0,103.30956495616276
1,19,3,0,23.401632,0.401632,60.444,0.0,27.39551,237.697668,0.0,0.0
1,20,3,0,22.844932,0.0,65.15035,0.0,20.546633,222.661774,0.0,0.0
1,21,3,0,22.622208,0.0,69.38203,0.0,13.697755,199.398365,0.0,0.0
