electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B16_C009_Mototaxi_Electrica_P01,-1.0,-0.1,7.0,24.867933298336744
1,EV_B16_C009_Mototaxi_Electrica_P01,7.0,85.66361407775597,-1.0,24.867933298336744
1,EV_B16_C009_Mototaxi_Electrica_P01,6.0,85.66361407775597,-1.0,24.867933298336744
1,EV_B16_C009_Mototaxi_Electrica_P01,5.0,85.66361407775597,-1.0,24.867933298336744
1,EV_B16_C009_Mototaxi_Electrica_P01,4.0,85.66361407775597,-1.0,24.867933298336744
1,EV_B16_C009_Mototaxi_Electrica_P01,3.0,85.66361407775597,-1.0,24.867933298336744
1,EV_B16_C009_Mototaxi_Electrica_P01,2.0,85.66361407775597,-1.0,24.867933298336744
1,EV_B16_C009_Mototaxi_Electrica_P01,1.0,85.66361407775597,-1.0,24.867933298336744
1,EV_B16_C009_Mototaxi_Electrica_P01,0.0,85.66361407775597,-1.0,24.867933298336744
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B16_C009_Mototaxi_Electrica_P02,-1.0,-0.1,7.0,36.99618520385067
1,EV_B16_C009_Mototaxi_Electrica_P02,6.0,79.12521961086172,-1.0,36.99618520385067
1,EV_B16_C009_Mototaxi_Electrica_P02,5.0,79.12521961086172,-1.0,36.99618520385067
1,EV_B16_C009_Mototaxi_Electrica_P02,4.0,79.12521961086172,-1.0,36.99618520385067
1,EV_B16_C009_Mototaxi_Electrica_P02,3.0,79.12521961086172,-1.0,36.99618520385067
1,EV_B16_C009_Mototaxi_Electrica_P02,2.0,79.12521961086172,-1.0,36.99618520385067
1,EV_B16_C009_Mototaxi_Electrica_P02,1.0,79.12521961086172,-1.0,36.99618520385067
1,EV_B16_C009_Mototaxi_Electrica_P02,0.0,79.12521961086172,-1.0,36.99618520385067
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B16_C009_Mototaxi_Electrica_P03,-1.0,-0.1,7.0,23.175700840161475
1,EV_B16_C009_Mototaxi_Electrica_P03,7.0,74.4543094274376,-1.0,23.175700840161475
1,EV_B16_C009_Mototaxi_Electrica_P03,6.0,74.4543094274376,-1.0,23.175700840161475
1,EV_B16_C009_Mototaxi_Electrica_P03,5.0,74.4543094274376,-1.0,23.175700840161475
1,EV_B16_C009_Mototaxi_Electrica_P03,4.0,74.4543094274376,-1.0,23.175700840161475
1,EV_B16_C009_Mototaxi_Electrica_P03,3.0,74.4543094274376,-1.0,23.175700840161475
1,EV_B16_C009_Mototaxi_Electrica_P03,2.0,74.4543094274376,-1.0,23.175700840161475
1,EV_B16_C009_Mototaxi_Electrica_P03,1.0,74.4543094274376,-1.0,23.175700840161475
1,EV_B16_C009_Mototaxi_Electrica_P03,0.0,74.4543094274376,-1.0,23.175700840161475
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B16_C009_Mototaxi_Electrica_P04,-1.0,-0.1,7.0,30.163619660957494
1,EV_B16_C009_Mototaxi_Electrica_P04,7.0,90.20804266294937,-1.0,30.163619660957494
