month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
1,0,7,0,24.47852,0.0,97.615823,0.0,0.0,0.082857,0.0,0.0
1,1,7,0,23.99899,0.0,98.0,0.0,0.0,0.085607,0.0,0.0
1,2,7,0,23.533401,0.0,98.0,0.0,0.0,0.085307,0.0,0.0
1,3,7,0,23.515887,0.0,98.0,0.0,0.0,0.085516,0.0,0.0
1,4,7,0,22.726041,0.0,97.885728,0.0,0.0,0.085855,0.0,0.0
1,5,7,0,23.264303,0.0,95.386554,0.0,0.0,0.138932,0.0,0.0
1,6,7,0,22.984031,0.0,93.15248,0.0,0.0,0.303559,0.0,0.0
1,7,7,0,23.637788,0.0,94.391882,0.0,0.0,1.025983,0.0,0.0
1,8,7,0,23.857963,0.0,92.473722,0.0,0.0,1.543724,0.0,0.0
1,9,7,0,24.40698,0.0,90.22598,0.0,0.0,1.575046,0.0,0.0
1,10,7,0,24.88243,0.0,81.531534,0.0,0.0,1.613793,0.0,0.0
1,11,7,0,25.202608,0.0,77.99446,0.0,0.0,1.545238,0.0,25.978146157517315
1,12,7,0,25.935199,0.0,78.188606,0.0,0.0,1.423784,0.0,84.64269398270709
1,13,7,0,26.410036,0.0,79.615244,0.0,0.0,1.546682,0.0,269.24591106000014
1,14,7,0,25.83867,0.0,83.439169,0.0,0.0,1.589517,0.0,209.71376828522975
1,15,7,0,26.137165,0.0,88.976327,0.0,0.0,1.390909,0.0,110.77116978113801
1,16,7,0,25.745408,0.0,94.40841,0.0,0.0,0.861146,0.0,114.23806499086422
1,17,7,0,25.953436,0.0,97.177402,0.0,0.0,0.309028,0.0,119.6725049609349
1,18,7,0,24.933617,0.0,95.426531,5.673053,0.0,0.41995,0.0,464.3429921081175
1,19,7,0,24.673983,0.0,96.292793,5.673053,0.0,0.370288,0.0,0.0
1,20,7,0,24.443099,0.0,97.539016,5.673053,0.0,0.313967,0.0,0.0
1,21,7,0,24.024655,0.0,98.0,5.673053,0.0,0.314575,0.0,0.0
1,22,7,0,23.12992,0.0,98.0,5.673053,0.0,0.261402,0.0,0.0
1,23,7,0,23.455588,0.0,98.0,0.0,0.0,0.087285,0.0,0.0
1,0,1,0,23.06884,0.0,97.454175,0.0,0.0,4.287831,0.0,0.0
1,1,1,0,22.803539,0.0,97.6212,0.0,0.0,4.305169,0.0,0.0
1,2,1,0,22.606186,0.0,97.6998,0.0,0.0,4.408882,0.0,0.0
1,3,1,0,22.499964,0.0,97.866825,0.0,0.0,4.311935,0.0,0.0
1,4,1,0,21.670356,0.0,98.0,0.0,0.0,4.31074,0.0,0.0
1,5,1,0,24.903514,0.0,97.1514,0.0,0.0,6.754136,0.0,0.0
1,6,1,0,24.628056,0.0,93.1378,0.0,0.0,15.433668,0.0,0.0
1,7,1,0,24.304672,0.0,77.9019,0.0,0.0,51.328334,0.0,0.0
1,8,1,0,24.970781,0.0,65.53395,0.0,0.0,77.082011,0.0,0.0
1,9,1,0,25.43631,0.43631,58.96695,0.0,0.0,80.999945,0.0,0.0
1,10,1,0,24.844231,0.0,53.16198,0.0,0.0,79.458704,0.0,0.0
1,11,1,0,25.465345,0.465345,50.09742,0.0,0.0,80.125481,0.0,35.916512614505336
1,12,1,0,25.467075,0.467075,51.40017,0.0,0.0,67.8381,0.0,387.6625858502228
1,13,1,0,24.741179,0.0,49.4844,0.0,0.0,78.135727,0.0,514.1633582691642
1,14,1,0,24.260463,0.0,49.96182,0.0,0.0,78.235841,0.0,499.3628474824168
1,15,1,0,24.629445,0.0,54.63719,0.0,0.0,69.962648,0.0,491.1777169376905
1,16,1,0,25.35623,0.0,67.44375,0.0,0.0,42.049072,0.0,390.20391785872556
1,17,1,0,24.754968,0.0,84.32063,0.0,0.0,15.699198,0.0,298.60161525948587
1,18,1,0,24.546797,0.0,92.78712,6.351859,0.0,20.97606,0.0,363.0147140463352
1,19,1,0,24.598692,0.0,94.340605,6.351859,0.0,18.410822,0.0,0.0
1,20,1,0,25.000054,0.0,95.13922,6.351859,0.0,15.941044,0.0,0.0
1,21,1,0,24.992167,0.0,95.10006,6.351859,0.0,15.806837,0.0,0.0
1,22,1,0,24.938527,0.0,95.115825,6.351859,0.0,13.022531,0.0,0.0
1,23,1,0,24.707605,0.0,95.056875,0.0,0.0,4.288502,0.0,0.0
1,0,2,0,23.886959,0.0,95.273025,0.0,0.0,4.295195,0.0,0.0
1,1,2,0,23.873456,0.0,95.9706,0.0,0.0,4.32174,0.0,0.0
1,2,2,0,23.349368,0.0,96.412725,0.0,0.0,4.230843,0.0,0.0
1,3,2,0,23.52005,0.0,96.57975,0.0,0.0,4.213916,0.0,0.0
1,4,2,0,22.995554,0.0,96.7173,0.0,0.0,4.192915,0.0,0.0
1,5,2,0,24.304925,0.0,95.77116,0.0,0.0,6.839721,0.0,0.0
1,6,2,0,25.569391,0.0,91.32939,0.0,0.0,15.518036,0.0,0.0
1,7,2,0,24.996061,0.0,73.8018,0.0,0.0,51.751058,0.0,0.0
1,8,2,0,25.190197,0.190197,63.10905,0.0,0.0,76.514609,0.0,0.0
1,9,2,0,25.760873,0.760873,60.148425,0.0,0.0,78.654867,0.0,0.0
1,10,2,0,25.235639,0.235639,59.1216,0.0,0.0,80.763101,0.0,0.0
1,11,2,0,24.965735,0.0,58.0029,0.0,0.0,78.686338,0.0,25.57408891282568
1,12,2,0,25.016372,0.016372,61.33226,0.0,0.0,69.430045,0.0,461.61517260190243
1,13,2,0,24.776651,0.0,59.57445,0.0,0.0,76.600593,0.0,509.7269071420518
1,14,2,0,25.328301,0.328301,59.81316,0.0,0.0,78.43918,0.0,487.7462930868873
1,15,2,0,24.900916,0.0,64.3126,0.0,0.0,68.947277,0.0,511.2800890435375
1,16,2,0,25.528824,0.0,76.84875,0.0,0.0,43.326251,0.0,398.8255763185269
1,17,2,0,24.896572,0.0,90.82341,0.0,0.0,15.733415,0.0,274.06998506194066
1,18,2,0,24.893913,0.0,95.3046,6.351859,0.0,21.152212,0.0,175.90007904553772
1,19,2,0,24.874187,0.0,97.55,6.351859,0.0,18.747373,0.0,0.0
1,20,2,0,25.187708,0.0,97.9,6.351859,0.0,15.775887,0.0,0.0
1,21,2,0,25.056081,0.0,97.9,6.351859,0.0,15.762371,0.0,0.0
1,22,2,0,24.956471,0.0,98.0,6.351859,0.0,13.228036,0.0,0.0
1,23,2,0,24.034507,0.0,98.0,0.0,0.0,4.206171,0.0,0.0
1,0,3,0,23.994,0.0,98.0,0.0,0.0,4.27596,0.0,0.0
1,1,3,0,24.195914,0.0,98.0,0.0,0.0,4.286494,0.0,0.0
1,2,3,0,23.263988,0.0,98.0,0.0,0.0,4.266836,0.0,0.0
1,3,3,0,23.269692,0.0,98.0,0.0,0.0,4.278452,0.0,0.0
1,4,3,0,23.446334,0.0,98.0,0.0,0.0,4.219905,0.0,0.0
1,5,3,0,24.757147,0.0,96.0822,0.0,0.0,6.765157,0.0,0.0
1,6,3,0,24.727096,0.0,91.03892,0.0,0.0,15.543048,0.0,0.0
1,7,3,0,24.364628,0.0,76.0928,0.0,0.0,51.851221,0.0,0.0
1,8,3,0,25.714584,0.714584,62.3624,0.0,0.0,76.135903,0.0,0.0
1,9,3,0,25.128415,0.128415,54.247725,0.0,0.0,81.779476,0.0,0.0
1,10,3,0,25.378021,0.378021,50.85,0.0,0.0,77.24894,0.0,0.0
1,11,3,0,24.857078,0.0,48.9177,0.0,0.0,78.81325,0.0,30.46657091999861
1,12,3,0,25.545539,0.545539,50.50892,0.0,0.0,69.37566,0.0,372.58383101130335
1,13,3,0,25.155861,0.155861,48.57335,0.0,0.0,78.562122,0.0,360.2832048761316
1,14,3,0,25.014939,0.014939,49.06686,0.0,0.0,81.044779,0.0,635.1267194358032
1,15,3,0,24.729455,0.0,54.1167,0.0,0.0,71.085608,0.0,576.4767191947153
1,16,3,0,25.110455,0.0,67.551,0.0,0.0,42.276763,0.0,389.9728544715224
1,17,3,0,24.854041,0.0,82.57781,0.0,0.0,15.273653,0.0,250.00109553162025
1,18,3,0,24.933169,0.0,88.65612,6.351859,0.0,21.618304,0.0,115.08850226368635
1,19,3,0,24.513247,0.0,89.746,6.351859,0.0,18.346516,0.0,0.0
1,20,3,0,24.852834,0.0,93.11269,6.351859,0.0,15.219713,0.0,0.0
1,21,3,0,25.047964,0.0,95.26649,6.351859,0.0,15.985575,0.0,0.0
1,22,3,0,24.450028,0.0,96.000075,6.351859,0.0,13.422968,0.0,0.0
1,23,3,0,24.703939,0.0,96.3243,0.0,0.0,4.26424,0.0,0.0
1,0,4,0,24.675773,0.0,97.316625,0.0,0.0,4.28349,0.0,0.0
1,1,4,0,24.155041,0.0,97.9749,0.0,0.0,4.265589,0.0,0.0
1,2,4,0,23.817837,0.0,98.0,0.0,0.0,4.394373,0.0,0.0
1,3,4,0,23.569432,0.0,98.0,0.0,0.0,4.27443,0.0,0.0
1,4,4,0,23.811827,0.0,98.0,0.0,0.0,4.21364,0.0,0.0
1,5,4,0,24.242756,0.0,97.2,0.0,0.0,6.919042,0.0,0.0
