electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B14_C004_Camioneta_Electrica_P01,-1.0,-0.1,6.0,23.73176256036236
1,EV_B14_C004_Camioneta_Electrica_P01,8.0,92.01528324329415,-1.0,23.73176256036236
1,EV_B14_C004_Camioneta_Electrica_P01,7.0,92.01528324329415,-1.0,23.73176256036236
1,EV_B14_C004_Camioneta_Electrica_P01,6.0,92.01528324329415,-1.0,23.73176256036236
1,EV_B14_C004_Camioneta_Electrica_P01,5.0,92.01528324329415,-1.0,23.73176256036236
1,EV_B14_C004_Camioneta_Electrica_P01,4.0,92.01528324329415,-1.0,23.73176256036236
1,EV_B14_C004_Camioneta_Electrica_P01,3.0,92.01528324329415,-1.0,23.73176256036236
1,EV_B14_C004_Camioneta_Electrica_P01,2.0,92.01528324329415,-1.0,23.73176256036236
1,EV_B14_C004_Camioneta_Electrica_P01,1.0,92.01528324329415,-1.0,23.73176256036236
1,EV_B14_C004_Camioneta_Electrica_P01,0.0,92.01528324329415,-1.0,23.73176256036236
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B14_C004_Camioneta_Electrica_P02,-1.0,-0.1,7.0,33.14669874479578
1,EV_B14_C004_Camioneta_Electrica_P02,7.0,76.66106697653112,-1.0,33.14669874479578
1,EV_B14_C004_Camioneta_Electrica_P02,6.0,76.66106697653112,-1.0,33.14669874479578
1,EV_B14_C004_Camioneta_Electrica_P02,5.0,76.66106697653112,-1.0,33.14669874479578
1,EV_B14_C004_Camioneta_Electrica_P02,4.0,76.66106697653112,-1.0,33.14669874479578
1,EV_B14_C004_Camioneta_Electrica_P02,3.0,76.66106697653112,-1.0,33.14669874479578
1,EV_B14_C004_Camioneta_Electrica_P02,2.0,76.66106697653112,-1.0,33.14669874479578
1,EV_B14_C004_Camioneta_Electrica_P02,1.0,76.66106697653112,-1.0,33.14669874479578
1,EV_B14_C004_Camioneta_Electrica_P02,0.0,76.66106697653112,-1.0,33.14669874479578
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B14_C004_Camioneta_Electrica_P03,-1.0,-0.1,5.0,45.099423755127006
1,EV_B14_C004_Camioneta_Electrica_P03,9.0,94.78776348596739,-1.0,45.099423755127006
1,EV_B14_C004_Camioneta_Electrica_P03,8.0,94.78776348596739,-1.0,45.099423755127006
1,EV_B14_C004_Camioneta_Electrica_P03,7.0,94.78776348596739,-1.0,45.099423755127006
1,EV_B14_C004_Camioneta_Electrica_P03,6.0,94.78776348596739,-1.0,45.099423755127006
1,EV_B14_C004_Camioneta_Electrica_P03,5.0,94.78776348596739,-1.0,45.099423755127006
1,EV_B14_C004_Camioneta_Electrica_P03,4.0,94.78776348596739,-1.0,45.099423755127006
1,EV_B14_C004_Camioneta_Electrica_P03,3.0,94.78776348596739,-1.0,45.099423755127006
1,EV_B14_C004_Camioneta_Electrica_P03,2.0,94.78776348596739,-1.0,45.099423755127006
1,EV_B14_C004_Camioneta_Electrica_P03,1.0,94.78776348596739,-1.0,45.099423755127006
1,EV_B14_C004_Camioneta_Electrica_P03,0.0,94.78776348596739,-1.0,45.099423755127006
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B14_C004_Camioneta_Electrica_P04,-1.0,-0.1,5.0,26.700479149987235
1,EV_B14_C004_Camioneta_Electrica_P04,6.0,95.44448641732119,-1.0,26.700479149987235
