electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B08_C006_Moto_Lineal_Electrica,-1.0,-0.1,7.0,10.720679755589728
1,EV_B08_C006_Moto_Lineal_Electrica,9.0,95.44648345045245,-1.0,10.720679755589728
1,EV_B08_C006_Moto_Lineal_Electrica,8.0,95.44648345045245,-1.0,10.720679755589728
1,EV_B08_C006_Moto_Lineal_Electrica,7.0,95.44648345045245,-1.0,10.720679755589728
1,EV_B08_C006_Moto_Lineal_Electrica,6.0,95.44648345045245,-1.0,10.720679755589728
1,EV_B08_C006_Moto_Lineal_Electrica,5.0,95.44648345045245,-1.0,10.720679755589728
1,EV_B08_C006_Moto_Lineal_Electrica,4.0,95.44648345045245,-1.0,10.720679755589728
1,EV_B08_C006_Moto_Lineal_Electrica,3.0,95.44648345045245,-1.0,10.720679755589728
1,EV_B08_C006_Moto_Lineal_Electrica,2.0,95.44648345045245,-1.0,10.720679755589728
1,EV_B08_C006_Moto_Lineal_Electrica,1.0,95.44648345045245,-1.0,10.720679755589728
1,EV_B08_C006_Moto_Lineal_Electrica,0.0,95.44648345045245,-1.0,10.720679755589728
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B08_C006_Moto_Lineal_Electrica,-1.0,-0.1,7.0,14.997417960362913
1,EV_B08_C006_Moto_Lineal_Electrica,9.0,84.53391640340695,-1.0,14.997417960362913
1,EV_B08_C006_Moto_Lineal_Electrica,8.0,84.53391640340695,-1.0,14.997417960362913
1,EV_B08_C006_Moto_Lineal_Electrica,7.0,84.53391640340695,-1.0,14.997417960362913
1,EV_B08_C006_Moto_Lineal_Electrica,6.0,84.53391640340695,-1.0,14.997417960362913
1,EV_B08_C006_Moto_Lineal_Electrica,5.0,84.53391640340695,-1.0,14.997417960362913
1,EV_B08_C006_Moto_Lineal_Electrica,4.0,84.53391640340695,-1.0,14.997417960362913
1,EV_B08_C006_Moto_Lineal_Electrica,3.0,84.53391640340695,-1.0,14.997417960362913
1,EV_B08_C006_Moto_Lineal_Electrica,2.0,84.53391640340695,-1.0,14.997417960362913
1,EV_B08_C006_Moto_Lineal_Electrica,1.0,84.53391640340695,-1.0,14.997417960362913
1,EV_B08_C006_Moto_Lineal_Electrica,0.0,84.53391640340695,-1.0,14.997417960362913
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B08_C006_Moto_Lineal_Electrica,-1.0,-0.1,7.0,28.342591460589134
1,EV_B08_C006_Moto_Lineal_Electrica,8.0,87.77702579216621,-1.0,28.342591460589134
1,EV_B08_C006_Moto_Lineal_Electrica,7.0,87.77702579216621,-1.0,28.342591460589134
1,EV_B08_C006_Moto_Lineal_Electrica,6.0,87.77702579216621,-1.0,28.342591460589134
1,EV_B08_C006_Moto_Lineal_Electrica,5.0,87.77702579216621,-1.0,28.342591460589134
1,EV_B08_C006_Moto_Lineal_Electrica,4.0,87.77702579216621,-1.0,28.342591460589134
1,EV_B08_C006_Moto_Lineal_Electrica,3.0,87.77702579216621,-1.0,28.342591460589134
1,EV_B08_C006_Moto_Lineal_Electrica,2.0,87.77702579216621,-1.0,28.342591460589134
1,EV_B08_C006_Moto_Lineal_Electrica,1.0,87.77702579216621,-1.0,28.342591460589134
1,EV_B08_C006_Moto_Lineal_Electrica,0.0,87.77702579216621,-1.0,28.342591460589134
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
