electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B12_C002_Mototaxi_Electrica,-1.0,-0.1,7.0,42.898073836697435
1,EV_B12_C002_Mototaxi_Electrica,8.0,87.63371138900358,-1.0,42.898073836697435
1,EV_B12_C002_Mototaxi_Electrica,7.0,87.63371138900358,-1.0,42.898073836697435
1,EV_B12_C002_Mototaxi_Electrica,6.0,87.63371138900358,-1.0,42.898073836697435
1,EV_B12_C002_Mototaxi_Electrica,5.0,87.63371138900358,-1.0,42.898073836697435
1,EV_B12_C002_Mototaxi_Electrica,4.0,87.63371138900358,-1.0,42.898073836697435
1,EV_B12_C002_Mototaxi_Electrica,3.0,87.63371138900358,-1.0,42.898073836697435
1,EV_B12_C002_Mototaxi_Electrica,2.0,87.63371138900358,-1.0,42.898073836697435
1,EV_B12_C002_Mototaxi_Electrica,1.0,87.63371138900358,-1.0,42.898073836697435
1,EV_B12_C002_Mototaxi_Electrica,0.0,87.63371138900358,-1.0,42.898073836697435
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B12_C002_Mototaxi_Electrica,-1.0,-0.1,8.0,34.5148894691011
1,EV_B12_C002_Mototaxi_Electrica,9.0,81.86802533840869,-1.0,34.5148894691011
1,EV_B12_C002_Mototaxi_Electrica,8.0,81.86802533840869,-1.0,34.5148894691011
1,EV_B12_C002_Mototaxi_Electrica,7.0,81.86802533840869,-1.0,34.5148894691011
1,EV_B12_C002_Mototaxi_Electrica,6.0,81.86802533840869,-1.0,34.5148894691011
1,EV_B12_C002_Mototaxi_Electrica,5.0,81.86802533840869,-1.0,34.5148894691011
1,EV_B12_C002_Mototaxi_Electrica,4.0,81.86802533840869,-1.0,34.5148894691011
1,EV_B12_C002_Mototaxi_Electrica,3.0,81.86802533840869,-1.0,34.5148894691011
1,EV_B12_C002_Mototaxi_Electrica,2.0,81.86802533840869,-1.0,34.5148894691011
1,EV_B12_C002_Mototaxi_Electrica,1.0,81.86802533840869,-1.0,34.5148894691011
1,EV_B12_C002_Mototaxi_Electrica,0.0,81.86802533840869,-1.0,34.5148894691011
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B12_C002_Mototaxi_Electrica,-1.0,-0.1,7.0,11.026669414878665
1,EV_B12_C002_Mototaxi_Electrica,9.0,88.50818844510695,-1.0,11.026669414878665
1,EV_B12_C002_Mototaxi_Electrica,8.0,88.50818844510695,-1.0,11.026669414878665
1,EV_B12_C002_Mototaxi_Electrica,7.0,88.50818844510695,-1.0,11.026669414878665
1,EV_B12_C002_Mototaxi_Electrica,6.0,88.50818844510695,-1.0,11.026669414878665
1,EV_B12_C002_Mototaxi_Electrica,5.0,88.50818844510695,-1.0,11.026669414878665
1,EV_B12_C002_Mototaxi_Electrica,4.0,88.50818844510695,-1.0,11.026669414878665
1,EV_B12_C002_Mototaxi_Electrica,3.0,88.50818844510695,-1.0,11.026669414878665
1,EV_B12_C002_Mototaxi_Electrica,2.0,88.50818844510695,-1.0,11.026669414878665
1,EV_B12_C002_Mototaxi_Electrica,1.0,88.50818844510695,-1.0,11.026669414878665
1,EV_B12_C002_Mototaxi_Electrica,0.0,88.50818844510695,-1.0,11.026669414878665
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
