month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
1,0,7,0,24.103675,0.0,88.76385,476.321289,0.0,116.487,0.0,0.0
1,1,7,0,24.246485,0.0,90.388536,476.321289,0.0,107.331142,0.0,0.0
1,2,7,0,24.099131,0.0,91.27024,476.321289,0.0,105.676722,0.0,0.0
1,3,7,0,23.609053,0.0,90.99544,476.321289,0.0,103.174345,0.0,0.0
1,4,7,0,24.271607,0.0,89.420544,476.321289,0.0,110.07085,0.0,0.0
1,5,7,0,24.133912,0.0,86.08688,476.321289,0.0,121.056954,0.0,0.0
1,6,7,0,23.838914,0.0,82.17087,476.321289,0.0,150.31798,0.0,0.0
1,7,7,0,24.174335,0.174335,82.581048,476.321289,0.0,160.488492,0.0,0.0
1,8,7,0,24.109372,0.109372,80.68302,502.25543,0.0,168.070551,0.0,0.0
1,9,7,0,24.08824,0.08824,78.74961,502.25543,0.0,167.94674,0.0,0.0
1,10,7,0,24.008527,0.008527,71.14602,502.25543,0.0,165.889779,0.0,0.0
1,11,7,0,24.164014,0.164014,68.3892,502.25543,0.0,163.176959,0.0,25.102820494856232
1,12,7,0,23.779064,0.0,68.951552,502.25543,0.0,150.054434,0.0,83.72101438769529
1,13,7,0,23.951127,0.0,70.02488,502.25543,0.0,158.851727,0.0,268.3676196160478
1,14,7,0,23.855364,0.0,72.81066,502.25543,0.0,166.840459,0.0,208.80164639448165
1,15,7,0,24.179654,0.179654,78.21426,502.25543,0.0,160.602821,0.0,109.84483128868031
1,16,7,0,24.011917,0.011917,83.46594,502.25543,0.0,147.970306,0.0,113.30962099148785
1,17,7,0,23.912263,0.0,87.0835,502.25543,0.0,131.806537,0.0,118.7429927752684
1,18,7,0,23.765427,0.0,87.45968,365.528038,0.0,103.065209,0.0,463.73191692556884
1,19,7,0,23.922842,0.0,90.27058,365.528038,0.0,79.883832,0.0,0.0
1,20,7,0,24.002443,0.0,92.11552,365.528038,0.0,72.748903,0.0,0.0
1,21,7,0,23.917319,0.0,93.098844,365.528038,0.0,65.832449,0.0,0.0
1,22,7,0,24.388219,0.0,93.93978,360.399411,0.0,60.804956,0.0,0.0
1,23,7,0,24.302017,0.0,94.87074,476.321289,0.0,53.2282,0.0,0.0
1,0,1,0,23.186651,0.0,76.624275,496.361307,0.0,286.197337,0.0,0.0
1,1,1,0,23.433296,0.0,77.79888,496.361307,0.0,267.538086,0.0,0.0
1,2,1,0,23.947568,0.0,78.5576,496.361307,0.0,262.200713,0.0,0.0
1,3,1,0,23.873343,0.0,78.6919,496.361307,0.0,258.204556,0.0,0.0
1,4,1,0,24.064093,0.0,78.15123,496.361307,0.0,271.923053,0.0,0.0
1,5,1,0,24.065197,0.0,75.46225,496.361307,0.0,309.224842,0.0,0.0
1,6,1,0,24.635352,0.635352,69.8285,496.361307,0.0,372.75641,0.0,0.0
1,7,1,0,23.666394,0.0,66.85758,496.361307,0.0,392.31385,0.0,0.0
1,8,1,0,23.886718,0.0,63.859725,669.255577,0.0,408.083905,0.0,0.0
1,9,1,0,24.612831,0.612831,58.96695,669.255577,0.0,405.080902,0.0,0.0
1,10,1,0,24.194011,0.194011,52.338675,669.255577,0.0,421.730114,0.0,0.0
1,11,1,0,24.198919,0.198919,50.09742,669.255577,0.0,403.63707,0.0,35.02668048677661
1,12,1,0,23.845798,0.0,49.88628,669.255577,0.0,389.626926,0.0,386.9021262697985
1,13,1,0,23.505577,0.0,49.4844,669.255577,0.0,393.245533,0.0,513.5804427410723
1,14,1,0,24.050239,0.050239,49.188075,669.255577,0.0,421.26847,0.0,498.74711059363784
1,15,1,0,24.032704,0.032704,52.49155,669.255577,0.0,382.66219,0.0,490.53959420888435
1,16,1,0,23.631794,0.0,57.429375,669.255577,0.0,385.120179,0.0,389.4352535288916
1,17,1,0,23.795032,0.0,66.367625,669.255577,0.0,335.690416,0.0,297.7456408734101
1,18,1,0,23.978387,0.0,75.4134,409.753153,0.0,262.725303,0.0,362.2349899049565
1,19,1,0,23.716575,0.0,81.478175,409.753153,0.0,198.777851,0.0,0.0
1,20,1,0,23.970519,0.0,83.5748,409.753153,0.0,177.532995,0.0,0.0
1,21,1,0,24.028645,0.0,84.22038,409.753153,0.0,167.27748,0.0,0.0
1,22,1,0,24.010676,0.0,84.950775,375.562308,0.0,151.905297,0.0,0.0
1,23,1,0,23.848113,0.0,86.59125,496.361307,0.0,133.994497,0.0,0.0
1,0,2,0,24.178124,0.0,74.909325,496.361307,0.0,285.900959,0.0,0.0
1,1,2,0,24.26735,0.0,76.48344,496.361307,0.0,267.186614,0.0,0.0
1,2,2,0,24.096254,0.0,77.5227,496.361307,0.0,267.798748,0.0,0.0
