month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
1,0,7,0,25.000369,0.0,97.51329,0.0,0.0,0.390473,0.0,0.0
1,1,7,0,24.573711,0.0,98.0,0.0,0.0,0.315201,0.0,0.0
1,2,7,0,23.983988,0.0,98.0,0.0,0.0,0.310489,0.0,0.0
1,3,7,0,23.488305,0.0,98.0,0.0,0.0,0.321437,0.0,0.0
1,4,7,0,23.40776,0.0,97.81033,0.0,0.0,0.314187,0.0,0.0
1,5,7,0,23.126431,0.0,95.306384,0.0,0.0,0.391991,0.0,0.0
1,6,7,0,23.369988,0.0,92.982728,0.0,0.0,0.854113,0.0,0.0
1,7,7,0,23.815822,0.0,94.020305,0.0,0.0,2.289227,0.0,0.0
1,8,7,0,23.426607,0.0,91.913501,0.0,0.0,3.457056,0.0,0.0
1,9,7,0,23.746922,0.0,89.66011,0.0,0.0,3.565677,0.0,0.0
1,10,7,0,24.665928,0.0,81.003067,0.0,0.0,3.585146,0.0,0.0
1,11,7,0,25.150749,0.0,77.5109,0.0,0.0,3.367076,0.0,22.338398549266596
1,12,7,0,25.519309,0.0,77.737213,0.0,0.0,3.201139,0.0,81.41863351331854
1,13,7,0,25.504008,0.0,79.110488,0.0,0.0,3.518123,0.0,267.10480550735684
1,14,7,0,25.889703,0.0,82.898338,0.0,0.0,3.506029,0.0,207.2490647989959
1,15,7,0,26.076319,0.0,88.387483,0.0,0.0,3.412903,0.0,107.7171496060344
1,16,7,0,25.320539,0.0,93.705439,0.0,0.0,3.113443,0.0,111.20369533023707
1,17,7,0,25.392682,0.0,96.455436,0.0,0.0,2.405308,0.0,116.6713561427225
1,18,7,0,24.667636,0.0,94.972046,3.686854,0.0,2.579318,0.0,463.11801579728814
1,19,7,0,24.474694,0.0,96.070248,3.686854,0.0,1.294649,0.0,0.0
1,20,7,0,23.911738,0.0,97.388743,3.686854,0.0,0.936527,0.0,0.0
1,21,7,0,24.024015,0.0,98.0,3.686854,0.0,0.722191,0.0,0.0
1,22,7,0,23.392701,0.0,98.0,3.249175,0.0,0.655655,0.0,0.0
1,23,7,0,23.575683,0.0,98.0,0.0,0.0,0.394038,0.0,0.0
1,0,1,0,24.650128,0.0,95.71835,0.0,0.0,9.866735,0.0,0.0
1,1,1,0,24.8393,0.0,96.57792,0.0,0.0,7.630223,0.0,0.0
1,2,1,0,24.217394,0.0,96.65568,0.0,0.0,7.653897,0.0,0.0
1,3,1,0,24.831123,0.0,96.82092,0.0,0.0,7.901082,0.0,0.0
1,4,1,0,24.983534,0.0,97.01532,0.0,0.0,7.783163,0.0,0.0
1,5,1,0,25.033488,0.0,96.45175,0.0,0.0,9.915751,0.0,0.0
1,6,1,0,24.540826,0.0,91.7462,0.0,0.0,21.597153,0.0,0.0
1,7,1,0,24.856639,0.0,78.59217,0.0,0.0,57.793052,0.0,0.0
1,8,1,0,24.706435,0.0,66.20364,0.0,0.0,87.615633,0.0,0.0
1,9,1,0,24.757346,0.0,59.89452,0.0,0.0,88.661515,0.0,0.0
1,10,1,0,25.318269,0.318269,53.16198,0.0,0.0,90.977397,0.0,0.0
1,11,1,0,24.757739,0.0,50.61465,0.0,0.0,88.242613,0.0,32.354366239619466
1,12,1,0,24.990243,0.0,51.40017,0.0,0.0,80.383416,0.0,386.10434706771207
1,13,1,0,25.265317,0.265317,49.4844,0.0,0.0,88.670889,0.0,513.1212656292344
